Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;61;49;73;100;31;31;0;61;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;57;46;68;100;31;31;0;57;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;118;96;140;100;31;31;0;118;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;68;52;84;100;30;30;0;68;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;71;54;88;100;30;30;0;71;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;71;54;88;100;30;30;0;71;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;68;52;84;100;30;30;0;68;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;139;106;172;100;30;30;0;139;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;109;84;134;100;31;31;0;109;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;112;86;138;100;31;31;0;112;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;112;86;138;100;31;31;0;112;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;109;84;134;100;31;31;0;109;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;222;171;273;100;31;31;0;222;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;140;121;159;100;30;30;0;140;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;144;124;164;100;30;30;0;144;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;144;124;164;100;30;30;0;144;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;140;121;159;100;30;30;0;140;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;283;244;322;100;30;30;0;283;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;86;73;99;100;31;31;0;86;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;86;73;99;100;31;31;0;86;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;86;73;99;100;31;31;0;86;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;86;73;99;100;31;31;0;86;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;172;146;198;100;31;31;0;172;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;111;93;129;100;31;31;0;111;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;111;94;128;100;31;31;0;111;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;111;94;128;100;31;31;0;111;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;111;93;129;100;31;31;0;111;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;222;187;257;100;31;31;0;222;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;113;97;129;100;30;30;0;113;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;112;97;127;100;30;30;0;112;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;112;97;127;100;30;30;0;112;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;113;97;129;100;30;30;0;113;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;225;194;256;100;30;30;0;225;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;66;54;78;100;31;31;0;66;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;66;54;78;100;31;31;0;66;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;66;54;78;100;31;31;0;66;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;66;54;78;100;31;31;0;66;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;132;108;156;100;31;31;0;132;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;71;59;83;100;30;30;0;71;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;72;60;84;100;30;30;0;72;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;72;60;84;100;30;30;0;72;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;71;59;83;100;30;30;0;71;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;144;119;169;100;30;30;0;144;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;42;32;52;100;31;31;0;42;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;43;33;53;100;31;31;0;43;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;43;33;53;100;31;31;0;43;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;42;32;52;100;31;31;0;42;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;84;64;104;100;31;31;0;84;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;72;56;88;100;31;31;0;72;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;75;59;91;100;31;31;0;75;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;75;59;91;100;31;31;0;75;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;72;56;88;100;31;31;0;72;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;146;114;178;100;31;31;0;146;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;58;44;72;100;28;28;0;58;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;61;47;75;100;28;28;0;61;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;61;47;75;100;28;28;0;61;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;58;44;72;100;28;28;0;58;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;119;92;146;100;28;28;0;119;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;48;37;59;100;31;31;0;48;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;52;40;64;100;31;31;0;52;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;52;40;64;100;31;31;0;52;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;48;37;59;100;31;31;0;48;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;100;78;122;100;31;31;0;100;0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;77;58;96;100;30;30;0;77;0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;85;64;106;100;30;30;0;85;0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;85;64;106;100;30;30;0;85;0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;77;58;96;100;30;30;0;77;0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;162;123;201;100;30;30;0;162;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;1;-1;3;10,7;28;3;2;1;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;6;-13;25;10,7;28;3;2;6;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;6;-13;25;10,7;28;3;2;6;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;1;-1;3;10,7;28;3;2;1;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;12;-8;32;14,3;28;4;1;12;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;4;1;7;100;31;31;0;4;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;7;4;10;100;31;31;0;7;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;7;4;10;100;31;31;0;7;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;4;1;7;100;31;31;0;4;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;11;6;16;100;31;31;0;11;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;9;6;12;100;30;30;0;9;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;15;10;20;100;30;30;0;15;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;15;10;20;100;30;30;0;15;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;9;6;12;100;30;30;0;9;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;24;15;33;100;30;30;0;24;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;35;30;40;100;31;31;0;35;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;44;38;50;100;31;31;0;44;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;44;38;50;100;31;31;0;44;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;35;30;40;100;31;31;0;35;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;79;69;89;100;31;31;0;79;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;37;31;43;100;30;30;0;37;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;49;43;55;100;30;30;0;49;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;49;43;55;100;30;30;0;49;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;37;31;43;100;30;30;0;37;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;86;75;97;100;30;30;0;86;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;18;14;22;100;31;31;0;18;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;25;21;29;100;31;31;0;25;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;25;21;29;100;31;31;0;25;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;18;14;22;100;31;31;0;18;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;43;35;51;100;31;31;0;43;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;39;35;43;100;31;31;0;39;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;46;41;51;100;31;31;0;46;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;46;41;51;100;31;31;0;46;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;39;35;43;100;31;31;0;39;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;85;76;94;100;31;31;0;85;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;34;29;39;100;30;30;0;34;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;49;43;55;100;30;30;0;49;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;49;43;55;100;30;30;0;49;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;34;29;39;100;30;30;0;34;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;83;73;93;100;30;30;0;83;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;17;13;21;100;31;31;0;17;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;31;25;37;100;31;31;0;31;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;31;25;37;100;31;31;0;31;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;17;13;21;100;31;31;0;17;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;48;38;58;100;31;31;0;48;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;8;6;10;100;30;30;0;8;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;15;12;18;100;30;30;0;15;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;15;12;18;100;30;30;0;15;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;8;6;10;100;30;30;0;8;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;23;18;28;100;30;30;0;23;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5;4;6;100;31;31;0;5;0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;13;9;17;100;31;31;0;13;0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;13;9;17;100;31;31;0;13;0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;5;4;6;100;31;31;0;5;0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;18;13;23;100;31;31;0;18;0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3;2;4;100;31;31;0;3;0;1;-;-;-;-;-;-;-;-
